CustomerID,ActivityMonth,CohortMonth,CohortIndex
C1391,2024-09,2023-11,10
C1391,2024-10,2023-11,11
C1391,2024-11,2023-11,12
C1391,2024-12,2023-11,13
C1392,2023-04,2023-04,0
C1392,2023-05,2023-04,1
C1392,2023-06,2023-04,2
C1392,2023-07,2023-04,3
C1392,2023-08,2023-04,4
C1392,2023-09,2023-04,5
C1392,2023-10,2023-04,6
C1392,2023-11,2023-04,7
C1392,2023-12,2023-04,8
C1392,2024-01,2023-04,9
C1392,2024-02,2023-04,10
C1392,2024-03,2023-04,11
C1392,2024-04,2023-04,12
C1392,2024-05,2023-04,13
C1392,2024-06,2023-04,14
C1392,2024-07,2023-04,15
C1392,2024-08,2023-04,16
C1392,2024-09,2023-04,17
C1392,2024-10,2023-04,18
C1392,2024-11,2023-04,19
C1392,2024-12,2023-04,20
C1393,2023-10,2023-10,0
C1393,2023-11,2023-10,1
C1393,2023-12,2023-10,2
C1393,2024-01,2023-10,3
C1393,2024-02,2023-10,4
C1393,2024-03,2023-10,5
C1393,2024-04,2023-10,6
C1393,2024-05,2023-10,7
C1393,2024-06,2023-10,8
C1393,2024-07,2023-10,9
C1393,2024-08,2023-10,10
C1393,2024-09,2023-10,11
C1393,2024-10,2023-10,12
C1393,2024-11,2023-10,13
C1393,2024-12,2023-10,14
C1394,2023-05,2023-05,0
C1394,2023-06,2023-05,1
C1394,2023-07,2023-05,2
C1394,2023-08,2023-05,3
C1394,2023-09,2023-05,4
C1394,2023-10,2023-05,5
C1394,2023-11,2023-05,6
C1394,2023-12,2023-05,7
C1394,2024-01,2023-05,8
C1394,2024-02,2023-05,9
C1394,2024-03,2023-05,10
C1394,2024-04,2023-05,11
C1394,2024-05,2023-05,12
C1394,2024-06,2023-05,13
C1394,2024-07,2023-05,14
C1394,2024-08,2023-05,15
C1394,2024-09,2023-05,16
C1394,2024-10,2023-05,17
C1394,2024-11,2023-05,18
C1394,2024-12,2023-05,19
C1395,2024-11,2024-11,0
C1395,2024-12,2024-11,1
C1396,2023-12,2023-12,0
C1396,2024-01,2023-12,1
C1396,2024-02,2023-12,2
C1396,2024-03,2023-12,3
C1396,2024-04,2023-12,4
C1396,2024-05,2023-12,5
C1396,2024-06,2023-12,6
C1397,2024-12,2024-12,0
C1398,2024-01,2024-01,0
C1398,2024-02,2024-01,1
C1398,2024-03,2024-01,2
C1398,2024-04,2024-01,3
C1398,2024-05,2024-01,4
C1398,2024-06,2024-01,5
C1398,2024-07,2024-01,6
C1398,2024-08,2024-01,7
C1398,2024-09,2024-01,8
C1398,2024-10,2024-01,9
C1398,2024-11,2024-01,10
C1398,2024-12,2024-01,11
C1399,2024-03,2024-03,0
C1399,2024-04,2024-03,1
C1399,2024-05,2024-03,2
C1399,2024-06,2024-03,3
C1399,2024-07,2024-03,4
C1399,2024-08,2024-03,5
C1399,2024-09,2024-03,6
C1399,2024-10,2024-03,7
C1399,2024-11,2024-03,8
C1399,2024-12,2024-03,9
C1400,2024-10,2024-10,0
C1400,2024-11,2024-10,1
C1400,2024-12,2024-10,2
C1401,2024-03,2024-03,0
C1401,2024-04,2024-03,1
C1401,2024-05,2024-03,2
C1401,2024-06,2024-03,3
C1401,2024-07,2024-03,4
C1401,2024-08,2024-03,5
C1401,2024-09,2024-03,6
C1401,2024-10,2024-03,7
C1401,2024-11,2024-03,8
C1401,2024-12,2024-03,9
C1402,2024-12,2024-12,0
C1403,2024-08,2024-08,0
C1403,2024-09,2024-08,1
C1403,2024-10,2024-08,2
C1403,2024-11,2024-08,3
C1403,2024-12,2024-08,4
C1404,2024-03,2024-03,0
C1404,2024-04,2024-03,1
C1404,2024-05,2024-03,2
C1404,2024-06,2024-03,3
C1404,2024-07,2024-03,4
C1404,2024-08,2024-03,5
C1404,2024-09,2024-03,6
C1404,2024-10,2024-03,7
C1404,2024-11,2024-03,8
C1404,2024-12,2024-03,9
C1405,2024-04,2024-04,0
C1405,2024-05,2024-04,1
C1405,2024-06,2024-04,2
C1405,2024-07,2024-04,3
C1405,2024-08,2024-04,4
C1405,2024-09,2024-04,5
C1405,2024-10,2024-04,6
C1405,2024-11,2024-04,7
C1405,2024-12,2024-04,8
C1406,2024-04,2024-04,0
C1406,2024-05,2024-04,1
C1406,2024-06,2024-04,2
C1406,2024-07,2024-04,3
C1406,2024-08,2024-04,4
C1406,2024-09,2024-04,5
C1406,2024-10,2024-04,6
C1406,2024-11,2024-04,7
C1406,2024-12,2024-04,8
C1407,2024-10,2024-10,0
C1407,2024-11,2024-10,1
C1407,2024-12,2024-10,2
C1408,2023-10,2023-10,0
C1408,2023-11,2023-10,1
C1408,2023-12,2023-10,2
C1408,2024-01,2023-10,3
C1408,2024-02,2023-10,4
C1408,2024-03,2023-10,5
C1408,2024-04,2023-10,6
C1408,2024-05,2023-10,7
C1408,2024-06,2023-10,8
C1408,2024-07,2023-10,9
C1408,2024-08,2023-10,10
C1408,2024-09,2023-10,11
C1408,2024-10,2023-10,12
C1408,2024-11,2023-10,13
C1408,2024-12,2023-10,14
C1409,2023-05,2023-05,0
C1409,2023-06,2023-05,1
C1409,2023-07,2023-05,2
C1409,2023-08,2023-05,3
C1409,2023-09,2023-05,4
C1409,2023-10,2023-05,5
C1409,2023-11,2023-05,6
C1409,2023-12,2023-05,7
C1409,2024-01,2023-05,8
C1409,2024-02,2023-05,9
C1410,2024-03,2024-03,0
C1410,2024-04,2024-03,1
C1410,2024-05,2024-03,2
C1410,2024-06,2024-03,3
C1410,2024-07,2024-03,4
C1412,2024-05,2024-05,0
C1412,2024-06,2024-05,1
C1412,2024-07,2024-05,2
C1412,2024-08,2024-05,3
C1412,2024-09,2024-05,4
C1412,2024-10,2024-05,5
C1412,2024-11,2024-05,6
C1412,2024-12,2024-05,7
C1413,2023-09,2023-09,0
C1413,2023-10,2023-09,1
C1413,2023-11,2023-09,2
C1413,2023-12,2023-09,3
C1413,2024-01,2023-09,4
C1413,2024-02,2023-09,5
C1413,2024-03,2023-09,6
C1413,2024-04,2023-09,7
C1413,2024-05,2023-09,8
C1413,2024-06,2023-09,9
C1413,2024-07,2023-09,10
C1413,2024-08,2023-09,11
C1413,2024-09,2023-09,12
C1413,2024-10,2023-09,13
C1413,2024-11,2023-09,14
C1413,2024-12,2023-09,15
C1414,2023-12,2023-12,0
C1414,2024-01,2023-12,1
C1414,2024-02,2023-12,2
C1414,2024-03,2023-12,3
C1414,2024-04,2023-12,4
C1414,2024-05,2023-12,5
C1415,2024-02,2024-02,0
C1415,2024-03,2024-02,1
C1415,2024-04,2024-02,2
C1415,2024-05,2024-02,3
C1415,2024-06,2024-02,4
C1415,2024-07,2024-02,5
C1415,2024-08,2024-02,6
C1415,2024-09,2024-02,7
C1415,2024-10,2024-02,8
C1415,2024-11,2024-02,9
C1415,2024-12,2024-02,10
C1416,2023-01,2023-01,0
C1416,2023-02,2023-01,1
C1416,2023-03,2023-01,2
C1416,2023-04,2023-01,3
C1416,2023-05,2023-01,4
C1416,2023-06,2023-01,5
C1416,2023-07,2023-01,6
C1416,2023-08,2023-01,7
C1416,2023-09,2023-01,8
C1416,2023-10,2023-01,9
C1416,2023-11,2023-01,10
C1416,2023-12,2023-01,11
C1416,2024-01,2023-01,12
C1416,2024-02,2023-01,13
C1416,2024-03,2023-01,14
C1416,2024-04,2023-01,15
C1416,2024-05,2023-01,16
C1416,2024-06,2023-01,17
C1416,2024-07,2023-01,18
C1416,2024-08,2023-01,19
C1416,2024-09,2023-01,20
C1416,2024-10,2023-01,21
C1416,2024-11,2023-01,22
C1416,2024-12,2023-01,23
C1417,2023-04,2023-04,0
C1417,2023-05,2023-04,1
C1418,2023-12,2023-12,0
C1418,2024-01,2023-12,1
C1418,2024-02,2023-12,2
C1418,2024-03,2023-12,3
C1418,2024-04,2023-12,4
C1418,2024-05,2023-12,5
C1418,2024-06,2023-12,6
C1418,2024-07,2023-12,7
C1418,2024-08,2023-12,8
C1418,2024-09,2023-12,9
C1418,2024-10,2023-12,10
C1418,2024-11,2023-12,11
C1418,2024-12,2023-12,12
C1419,2024-11,2024-11,0
C1419,2024-12,2024-11,1
C1420,2023-03,2023-03,0
C1420,2023-04,2023-03,1
C1420,2023-05,2023-03,2
C1420,2023-06,2023-03,3
C1420,2023-07,2023-03,4
C1420,2023-08,2023-03,5
C1420,2023-09,2023-03,6
C1420,2023-10,2023-03,7
C1420,2023-11,2023-03,8
C1420,2023-12,2023-03,9
C1420,2024-01,2023-03,10
C1420,2024-02,2023-03,11
C1420,2024-03,2023-03,12
C1420,2024-04,2023-03,13
C1420,2024-05,2023-03,14
C1420,2024-06,2023-03,15
C1420,2024-07,2023-03,16
C1420,2024-08,2023-03,17
C1420,2024-09,2023-03,18
C1420,2024-10,2023-03,19
C1420,2024-11,2023-03,20
C1420,2024-12,2023-03,21
